Bt20_ID,BH_ID,Date,Way_Point
8316822,,"5/20/2007 7:29","S26 16.918 E27 53.074"
832,832,"4/10/2007 5:12","S26 08.924 E28 00.966"
834,834,"4/22/2007 2:46","S26 12.931 E27 59.225"
836,836,"5/3/2007 7:28","S26 15.784 E27 56.431"
8361857,,"6/20/2007 8:13","S26 16.724 E27 51.694"
837,837,"4/5/2007 3:18","S26 17.090 E27 55.739"
8377481,,"2/28/2007 7:08","S26 15.977 E27 53.949"
838,838,"5/12/2007 1:48","S26 13.574 E27 53.394"
8389009,,"5/8/2007 4:51","S26 15.139 E27 49.835"
839,839,"5/13/2007 5:38","S26 12.399 E28 04.677"
6250456,840,"5/16/2007 9:05","S26 17.267 E27 52.730"
8402585,,"2/28/2007 3:23","S26 16.074 E27 54.199"
841,841,"5/19/2007 2:14","S26 10.976 E27 57.995"
8415401,,"3/25/2007 4:53","S26 17.496 E27 53.776"
843,843,"5/19/2007 5:25","S26 12.671 E27 54.365"
844,844,"6/2/2007 2:18","S26 09.020 E28 03.834"
8443324,,"5/20/2007 2:00","S26 17.117 E27 53.467"
8446602,,"4/22/2007 3:22","S26 12.028 E27 57.853"
8508596,,"2/24/2007 5:05","S26 16.355 E27 53.517"
856,856,"2/8/2007 8:14","S26 13.971 E27 56.754"
857,857,"2/9/2007 23:49","S26 15.569 E27 54.691"
8577711,,"5/16/2007 8:49","S26 17.269 E27 52.730"
858,858,"2/10/2007 0:27","S26 15.569 E27 54.691"
8583098,,"3/25/2007 1:08","S26 17.289 E27 54.893"
859,859,"2/10/2007 0:27","S26 15.569 E27 54.691"
861,861,"2/10/2007 0:27","S26 15.569 E27 54.691"
863,863,"2/10/2007 0:28","S26 15.569 E27 54.691"
864,864,"2/10/2007 0:29","S26 15.569 E27 54.691"
865,865,"2/10/2007 0:30","S26 15.569 E27 54.691"
866,866,"2/10/2007 0:30","S26 15.569 E27 54.691"
867,867,"2/10/2007 0:34","S26 12.973 E27 54.426"
868,868,"2/10/2007 0:34","S26 12.973 E27 54.428"
869,869,"2/10/2007 0:35","S26 12.973 E27 54.430"
870,870,"2/10/2007 0:35","S26 12.973 E27 54.433"
871,871,"2/10/2007 0:35","S26 12.973 E27 54.434"
876,876,"2/10/2007 1:23","S26 13.396 E27 54.001"
877,877,"2/10/2007 1:23","S26 13.396 E27 54.001"
878,878,"2/10/2007 2:20","S26 13.390 E27 53.981"
879,879,"2/10/2007 3:29","S26 13.970 E27 54.212"
8794525,,"5/8/2007 9:44","S26 15.315 E27 57.458"
8797925,,"2/9/2007 7:38","S26 15.680 E27 54.028"
880,880,"2/10/2007 3:30","S26 13.971 E27 54.212"
881,881,"2/10/2007 6:41","S26 12.885 E27 54.051"
882,882,"2/10/2007 6:41","S26 12.886 E27 54.051"
883,883,"2/10/2007 6:42","S26 12.886 E27 54.051"
886,886,"6/23/2007 1:57","S26 15.373 E27 54.476"
887,887,"6/27/2007 6:51","S26 15.415 E27 49.559"
8890456,,"2/11/2007 4:14","S26 17.175 E27 52.446"
8947531,,"3/22/2007 7:33","S26 13.885 E27 53.859"
8968603,,"5/20/2007 6:52","S26 17.584 E27 53.257"
8980459,,"5/11/2007 8:40","S26 12.592 E27 53.607"
899,899,"7/10/2007 4:47","S26 00.074 E28 00.819"
9002750,,"3/20/2007 2:54","S26 14.869 E27 56.014"
9009243,,"6/20/2007 6:07","S26 16.725 E27 51.691"
901,901,"6/17/2007 2:26","S26 14.834 E27 56.565"
903,903,"6/8/2007 8:24","S26 14.449 E27 57.499"
9037267,,"5/23/2007 7:58","S26 13.333 E27 53.594"
904,904,"6/9/2007 5:20","S25 58.124 E28 03.833"
9047291,,"2/25/2007 0:40","S26 15.871 E27 55.160"
905,905,"6/9/2007 5:20","S26 00.835 E28 10.354"
906,906,"6/9/2007 5:21","S26 00.835 E28 10.354"
9068363,,"5/4/2007 6:33","S26 15.840 E27 56.396"
907,907,"6/9/2007 5:22","S26 00.798 E28 10.326"
908,908,"6/9/2007 6:28","S26 01.244 E28 12.825"
9082267,,"4/12/2007 9:34","S26 14.481 E27 55.573"
909,909,"6/12/2007 3:31","S26 14.834 E27 56.565"
9219321,,"3/14/2007 7:07","S26 12.899 E27 52.904"
9233225,,"2/9/2007 8:05","S26 16.376 E27 54.151"
9235273,,"2/9/2007 7:48","S26 15.914 E27 54.898"
9236927,,"2/25/2007 0:23","S26 15.242 E27 57.201"
9238345,,"3/23/2007 7:38","S26 17.134 E27 52.718"
9243249,,"2/25/2007 5:28","S26 16.238 E27 54.387"
9251225,,"2/28/2007 8:08","S26 15.991 E27 53.962"
9256345,,"3/8/2007 9:21","S26 15.831 E27 54.377"
9286417,,"4/15/2007 3:26","S26 15.098 E27 57.051"
9300108,,"6/9/2007 5:22","S26 00.797 E28 10.325"
9315256,,"2/28/2007 7:19","S26 15.453 E27 53.589"
9329372,,"3/21/2007 1:20","S26 14.710 E27 54.295"
9512234,,"2/25/2007 2:19","S26 13.695 E27 53.767"
9525330,,"5/28/2007 6:58","S26 13.333 E27 53.594"
9532282,,"3/21/2007 4:55","S26 12.973 E27 53.669"
9536378,,"4/21/2007 3:19","S26 17.647 E27 54.757"
9553354,,"7/12/2007 3:14","S26 11.544 E28 02.888"
1005123,,"CRTD 14:23 28-FEB-07","S26 11.673 E27 51.340"
1007171,,"CRTD 07:53 20-MAY-07","S26 14.763 E27 49.023"
1063219,,"CRTD 07:15 22-APR-07","S26 15.195 E27 52.125"
1077043,,"CRTD 06:50 11-FEB-07","S26 14.357 E27 53.572"
1082163,,"CRTD 13:53 08-FEB-07","S26 15.298 E27 51.174"
1104126,,"CRTD 07:01 11-MAR-07","S26 13.952 E27 49.746"
1109246,,"CRTD 08:08 11-MAR-07","S26 14.639 E27 49.685"
1120780,,"CRTD 14:09 07-FEB-07","S26 14.162 E27 50.036"
1138294,,"CRTD 11:20 24-MAR-07","S26 14.699 E27 49.589"
1145246,,"CRTD 12:44 12-APR-07","S26 14.412 E27 53.550"
1149342,,"CRTD 10:58 20-MAY-07","S26 24.923 E27 51.022"
1151174,,"CRTD 13:05 07-MAR-07","S26 16.219 E27 49.012"
1152126,,"CRTD 12:30 04-APR-07","S26 13.039 E27 52.828"
1154174,,"CRTD 15:54 04-MAY-07","S26 15.562 E27 49.784"
1163654,,"CRTD 12:59 08-MAR-07","S26 16.392 E27 51.193"
4009668,117,"CRTD 08:49 10-MAR-07","S26 14.116 E27 51.990"
1174458,,"CRTD 13:10 08-MAR-07","S26 15.811 E27 51.177"
4015052,118,"CRTD 09:35 10-MAR-07","S26 14.300 E27 50.497"
1188414,,"CRTD 14:09 01-MAR-07","S26 13.488 E27 53.572"
1228297,,"CRTD 14:32 08-FEB-07","S26 14.947 E27 51.143"
1234817,,"CRTD 08:14 02-JUN-07","S26 11.262 E28 03.365"
5984546,124,"CRTD 11:39 10-MAR-07","S26 15.223 E27 52.280"
5987618,125,"CRTD 11:39 10-MAR-07","S26 15.223 E27 52.280"
5988642,126,"CRTD 12:14 10-MAR-07","S26 14.892 E27 49.187"
5989666,127,"CRTD 07:03 11-MAR-07","S26 13.953 E27 49.746"
5999690,128,"CRTD 07:03 11-MAR-07","S26 13.953 E27 49.746"
1282297,,"CRTD 06:55 10-FEB-07","S26 16.673 E27 50.121"
6008210,129,"CRTD 07:03 11-MAR-07","S26 13.952 E27 49.746"
1292457,,"CRTD 13:56 07-FEB-07","S26 14.887 E27 49.992"
1293745,,"CRTD 07:18 02-JUN-07","S26 10.879 E28 03.173"
6011660,130,"CRTD 07:03 11-MAR-07","S26 13.952 E27 49.746"
1398468,,"CRTD 11:14 19-APR-07","S26 14.089 E27 51.818"
1479111,,"CRTD 08:25 22-APR-07","S26 15.195 E27 52.125"
1485519,,"CRTD 08:04 02-JUN-07","S26 10.868 E28 03.257"
1498071,,"CRTD 14:23 20-FEB-07","S26 13.951 E27 48.706"
1499095,,"CRTD 08:14 17-JUN-07","S26 13.665 E27 54.619"
1510623,,"CRTD 10:01 10-FEB-07","S26 15.939 E27 49.436"
1511647,,"CRTD 12:51 02-MAY-07","S26 14.855 E27 50.979"
1531631,,"CRTD 13:50 19-MAR-07","S26 15.403 E27 50.330"
154319,,"CRTD 06:18 11-MAR-07","S26 13.852 E27 51.368"
1554354,,"CRTD 14:17 06-FEB-07","S26 15.294 E27 50.190"
1557706,,"CRTD 12:00 11-MAR-07","S26 11.569 E27 49.429"
1563354,,"CRTD 15:19 08-MAY-07","S26 16.490 E27 53.118"
1621754,,"CRTD 14:16 08-MAY-07","S26 14.708 E27 50.773"
1638666,,"CRTD 14:47 08-MAY-07","S26 15.307 E27 51.149"
1651218,,"CRTD 15:32 07-JUN-07","S26 14.047 E27 50.197"
1653266,,"CRTD 08:27 20-MAY-07","S26 14.763 E27 49.023"
1672173,,"CRTD 13:21 22-FEB-07","S26 14.948 E27 50.499"
172765,,"CRTD 11:11 10-FEB-07","S26 17.055 E27 49.306"
178717,,"CRTD 12:25 23-MAY-07","S26 15.815 E27 56.420"
1892387,,"CRTD 13:43 09-MAR-07","S26 16.022 E27 54.668"
1894435,,"CRTD 15:00 21-FEB-07","S26 15.476 E27 52.115"
1910059,,"CRTD 13:26 08-MAR-07","S26 15.053 E27 52.299"
1919539,,"CRTD 06:40 12-MAY-07","S26 15.229 E27 54.708"
1934403,,"CRTD 14:08 16-MAY-07","S26 15.061 E27 52.584"
1976419,,"CRTD 13:13 11-MAR-07","S26 14.802 E27 53.072"
2026574,,"CRTD 07:11 13-MAY-07","S26 14.490 E27 51.581"
2077190,,"CRTD 11:01 05-JUN-07","N26 16.188 E27 54.042"
208364,,"CRTD 13:35 22-MAY-07","S26 25.997 E27 54.096"
2131121,,"CRTD 08:55 25-JUN-07","S26 12.735 E27 54.122"
2146745,,"CRTD 14:39 15-MAR-07","S26 14.372 E27 51.131"
2182353,,"CRTD 12:09 10-MAR-07","S26 14.891 E27 49.184"
2205673,,"CRTD 08:24 11-FEB-07","S26 14.297 E27 51.795"
224220,,"CRTD 12:30 11-MAR-07","S26 12.328 E27 51.862"
2245324,,"CRTD 07:37 11-MAR-07","S26 14.568 E27 48.898"
2249420,,"CRTD 13:45 06-FEB-07","S26 14.671 E27 50.634"
2254804,,"CRTD 11:11 24-MAR-07","S26 14.406 E27 49.364"
2270428,,"CRTD 12:51 03-MAY-07","S26 16.502 E27 51.850"
2336471,,"CRTD 13:21 15-FEB-07","S26 13.887 E27 48.452"
2344279,,"CRTD 14:04 13-MAR-07","S26 16.008 E27 52.389"
2349399,,"CRTD 12:43 22-MAR-07","S26 13.491 E27 52.727"
2350207,,"CRTD 07:08 17-JUN-07","S26 12.305 E28 00.547"
2362863,,"CRTD 08:49 06-JUL-07","S26 14.341 E27 56.925"
2381303,,"CRTD 09:50 29-MAR-07","S26 16.389 E27 51.301"
2422551,,"CRTD 09:18 19-MAY-07","S26 14.528 E27 49.028"
2425887,,"CRTD 12:11 05-JUL-07","S26 17.212 E27 49.870"
2457082,,"CRTD 07:07 11-FEB-07","S26 14.557 E27 52.981"
2471946,,"CRTD 13:26 10-MAY-07","S26 16.673 E27 52.585"
2475018,,"CRTD 14:28 09-MAR-07","S26 15.853 E27 51.105"
2479114,,"CRTD 15:12 10-MAY-07","S26 15.863 E27 53.830"
2521130,,"CRTD 14:39 15-FEB-07","S26 14.213 E27 50.190"
2542188,,"CRTD 11:19 21-APR-07","S26 14.222 E27 50.755"
2555661,,"CRTD 09:36 21-MAR-07","S26 14.543 E27 54.013"
255567,,"CRTD 13:17 24-MAR-07","S26 14.543 E27 54.015"
262,262,"CRTD 07:14 21-APR-07","S26 15.286 E27 49.408"
263,263,"CRTD 10:34 22-APR-07","S26 15.953 E27 52.229"
263866,,"CRTD 12:59 09-MAY-07","S26 16.490 E27 53.119"
264,264,"CRTD 10:47 02-MAY-07","S26 15.767 E27 52.896"
265,265,"CRTD 10:48 02-MAY-07","S26 15.767 E27 52.896"
2665432,,"CRTD 07:04 10-MAR-07","S26 14.318 E27 49.987"
2666456,,"CRTD 08:45 23-JUN-07","S26 18.223 E28 15.227"
2760304,,"CRTD 11:41 21-APR-07","S26 14.323 E27 50.802"
2770755,,"CRTD 08:32 09-JUN-07","S26 14.047 E27 50.197"
2793811,,"CRTD 09:21 11-FEB-07","S26 13.610 E27 52.453"
2806363,,"CRTD 10:51 10-MAR-07","S26 14.627 E27 50.845"
2832658,,"CRTD 15:07 09-MAR-07","S26 14.159 E27 53.504"
2851451,,"CRTD 11:01 19-JUN-07","S26 06.448 E28 05.967"
2892396,,"CRTD 11:04 19-APR-07","S26 14.089 E27 51.818"
2903918,,"CRTD 13:41 09-FEB-07","S26 16.874 E27 47.834"
2929022,,"CRTD 09:05 02-JUN-07","S26 11.427 E28 03.327"
2959585,,"CRTD 15:27 22-MAR-07","S26 16.280 E27 54.123"
2986585,,"CRTD 10:57 10-APR-07","S26 14.225 E27 50.716"
3060137,,"CRTD 10:55 13-JUL-07","S26 16.310 E27 52.682"
3064497,,"CRTD 14:02 10-MAY-07","S26 15.866 E27 53.828"
3117228,,"CRTD 08:56 10-FEB-07","S26 15.937 E27 49.436"
3118252,,"CRTD 12:37 29-MAR-07","S26 22.231 E27 53.893"
3169804,,"CRTD 10:51 23-JUN-07","S26 18.663 E28 14.792"
3394378,,"CRTD 09:35 24-MAR-07","S26 13.955 E27 52.062"
3402570,,"CRTD 09:57 12-MAY-07","S26 14.483 E27 51.140"
3404882,,"CRTD 10:50 24-MAR-07","S26 14.173 E27 49.984"
3412050,,"CRTD 11:04 24-FEB-07","S26 14.858 E27 49.727"
3433261,,"CRTD 14:04 19-APR-07","S26 14.089 E27 51.818"
343858,,"CRTD 08:48 24-MAR-07","S26 15.013 E27 48.746"
3451261,,"CRTD 12:55 13-MAR-07","S26 15.598 E27 55.871"
3452989,,"CRTD 07:49 24-FEB-07","S26 14.427 E27 49.945"
3453309,,"CRTD 09:43 24-FEB-07","S26 14.496 E27 51.465"
3459453,,"CRTD 10:08 24-MAR-07","S26 14.928 E27 50.835"
3475405,,"CRTD 13:15 13-MAR-07","S26 16.005 E27 52.452"
3488501,,"CRTD 12:32 07-JUN-07","S26 15.896 E28 01.410"
3503216,,"CRTD 15:59 28-FEB-07","S26 12.031 E27 51.669"
3531637,,"CRTD 10:10 22-APR-07","S26 15.954 E27 52.227"
3537021,,"CRTD 08:16 10-MAR-07","S26 15.414 E27 52.691"
3583080,,"CRTD 14:31 19-MAR-07","S26 16.992 E27 52.552"
3596656,,"CRTD 11:36 06-JUL-07","S26 16.254 E27 51.892"
5034015,360,"CRTD 09:55 19-MAY-07","S26 14.763 E27 49.022"
3628168,,"CRTD 08:51 22-APR-07","S26 16.099 E27 51.099"
3630216,,"CRTD 13:36 16-MAY-07","S26 19.197 E28 10.765"
3670339,,"CRTD 13:31 02-MAY-07","S26 14.886 E27 50.626"
3675251,,"CRTD 12:57 24-FEB-07","S26 14.354 E27 53.569"
3685483,,"CRTD 07:57 25-FEB-07","S26 15.121 E27 49.501"
3710859,,"CRTD 14:57 09-MAY-07","S26 16.379 E27 53.886"
3714318,,"CRTD 15:12 23-MAY-07","S26 15.920 E27 53.924"
3770366,,"CRTD 09:46 13-JUL-07","S26 14.759 E27 49.354"
3771390,,"CRTD 06:37 15-APR-07","S26 15.227 E27 49.140"
3773438,,"CRTD 10:35 20-MAY-07","S26 18.632 E27 50.796"
3774854,,"CRTD 14:28 27-FEB-07","S26 14.048 E27 53.098"
3780390,,"CRTD 08:35 19-MAY-07","S26 15.069 E27 48.830"
3787558,,"CRTD 14:17 22-MAR-07","S26 13.952 E27 51.582"
3798934,,"CRTD 14:34 24-MAY-07","S26 16.354 E27 49.136"
3804318,,"CRTD 12:52 10-APR-07","S26 14.988 E27 48.816"
3852478,,"CRTD 09:47 04-APR-07","S26 13.797 E27 53.572"
3896489,,"CRTD 06:54 10-MAR-07","S26 14.487 E27 49.861"
4092236,390,"CRTD 13:04 17-MAY-07","S26 14.381 E27 53.269"
4452992,391,"CRTD 12:37 18-MAY-07","S26 15.373 E27 52.686"
3931073,,"CRTD 10:55 25-JUN-07","S26 16.093 E27 55.802"
3933385,,"CRTD 11:37 10-MAR-07","S26 15.223 E27 52.279"
1450935,394,"CRTD 15:30 07-MAR-07","S26 16.398 E27 51.190"
1133166,399,"CRTD 11:17 13-MAY-07","S26 21.523 E28 13.947"
3998140,,"CRTD 09:14 21-APR-07","S26 15.213 E27 48.895"
4000188,,"CRTD 14:45 13-MAR-07","S26 15.605 E27 51.853"
4010692,,"CRTD 12:35 04-MAY-07","S26 14.754 E27 52.121"
4028686,,"CRTD 08:28 21-APR-07","S26 14.962 E27 49.773"
1166318,403,"CRTD 15:29 23-FEB-07","S26 13.590 E27 52.547"
1172246,404,"CRTD 06:40 24-FEB-07","S26 14.533 E27 49.632"
1286393,406,"CRTD 06:41 24-FEB-07","S26 14.534 E27 49.634"
1288361,407,"CRTD 07:16 24-FEB-07","S26 14.847 E27 50.683"
4076612,,"CRTD 06:48 21-APR-07","S26 15.206 E27 49.211"
1377460,408,"CRTD 08:30 24-FEB-07","S26 14.725 E27 55.925"
1449647,409,"CRTD 08:32 24-FEB-07","S26 14.274 E27 50.244"
4090628,,"CRTD 09:44 20-MAY-07","S26 18.632 E27 50.796"
1493975,410,"CRTD 08:32 24-FEB-07","S26 14.273 E27 50.244"
1516007,411,"CRTD 13:53 15-FEB-07","S26 14.914 E27 50.863"
1569234,412,"CRTD 13:54 15-FEB-07","S26 14.912 E27 50.865"
412135,,"CRTD 09:13 22-APR-07","S26 16.097 E27 51.097"
1611250,413,"CRTD 08:33 24-FEB-07","S26 15.575 E27 49.967"
4144735,,"CRTD 07:27 21-APR-07","S26 15.286 E27 49.407"
1635594,415,"CRTD 08:33 24-FEB-07","S26 15.575 E27 53.632"
4158279,,"CRTD 06:50 19-MAY-07","S26 17.648 E27 55.564"
1643786,416,"CRTD 09:09 24-FEB-07","S26 14.516 E27 51.308"
4161351,,"CRTD 12:54 21-MAR-07","S26 15.454 E27 51.544"
1742365,418,"CRTD 09:11 24-FEB-07","S26 14.514 E27 51.306"
4186719,,"CRTD 13:24 28-MAR-07","S26 15.466 E27 50.317"
4191839,,"CRTD 12:35 25-FEB-07","S26 15.402 E27 49.903"
4200295,,"CRTD 10:45 28-JUN-07","S26 12.210 E27 51.008"
1813792,421,"CRTD 10:28 24-FEB-07","S26 14.223 E27 51.781"
4212847,,"CRTD 09:31 11-MAR-07","S26 13.504 E27 48.532"
1826411,422,"CRTD 10:28 24-FEB-07","S26 14.223 E27 51.781"
1830291,423,"CRTD 11:47 24-FEB-07","S26 14.853 E27 50.693"
423090,,"CRTD 06:16 22-APR-07","S26 14.472 E27 49.292"
4233802,,"CRTD 10:33 24-MAR-07","S26 15.513 E27 50.217"
4237898,,"CRTD 10:30 15-APR-07","S26 14.087 E27 51.819"
4239946,,"CRTD 12:03 05-JUN-07","S26 22.846 E27 53.115"
1836435,424,"CRTD 11:49 24-FEB-07","S26 14.853 E27 50.693"
1930043,425,"CRTD 09:13 11-FEB-07","S26 14.630 E27 52.703"
4254810,,"CRTD 12:58 10-MAY-07","S26 16.656 E27 52.561"
2027598,426,"CRTD 11:49 24-FEB-07","S26 14.853 E27 50.693"
2039710,427,"CRTD 11:49 24-FEB-07","S26 14.853 E27 50.693"
4278890,,"CRTD 10:55 04-APR-07","S26 13.287 E27 48.911"
2081726,428,"CRTD 11:49 24-FEB-07","S26 14.853 E27 50.693"
2105153,429,"CRTD 11:49 24-FEB-07","S26 14.853 E27 50.693"
2140337,430,"CRTD 12:09 24-FEB-07","S26 13.900 E27 51.687"
431284,,"CRTD 11:30 04-APR-07","S26 13.525 E27 48.520"
2169801,432,"CRTD 06:24 25-FEB-07","S26 15.274 E27 50.124"
4321930,,"CRTD 13:58 28-MAR-07","S26 14.533 E27 52.343"
2213865,433,"CRTD 06:24 25-FEB-07","S26 15.274 E27 50.124"
2216228,434,"CRTD 06:24 25-FEB-07","S26 15.274 E27 50.124"
2225340,435,"CRTD 06:24 25-FEB-07","S26 15.274 E27 50.124"
2233796,436,"CRTD 07:22 25-FEB-07","S26 14.948 E27 50.178"
2234820,437,"CRTD 07:25 25-FEB-07","S26 14.949 E27 50.177"
4375421,,"CRTD 15:19 15-FEB-07","S26 11.636 E27 49.457"
2286316,438,"CRTD 07:25 25-FEB-07","S26 14.949 E27 50.177"
2307324,439,"CRTD 08:38 25-FEB-07","S26 15.284 E27 49.409"
2330159,440,"CRTD 08:40 25-FEB-07","S26 15.284 E27 49.410"
4405908,,"CRTD 10:00 11-MAR-07","S26 13.410 E27 48.485"
4410005,,"CRTD 08:31 14-APR-07","S26 15.014 E27 50.306"
2403855,442,"CRTD 09:06 25-FEB-07","S26 15.207 E27 49.444"
442791,,"CRTD 08:52 12-MAY-07","S26 15.548 E27 51.699"
2473994,443,"CRTD 09:33 25-FEB-07","S26 15.204 E27 49.551"
2556685,444,"CRTD 10:22 25-FEB-07","S26 15.219 E27 49.617"
4440440,,"CRTD 09:13 09-JUN-07","S26 11.250 E27 59.390"
2606312,445,"CRTD 10:23 25-FEB-07","S26 15.218 E27 49.615"
2621757,446,"CRTD 10:23 25-FEB-07","S26 15.219 E27 49.614"
2627141,447,"CRTD 11:34 25-FEB-07","S26 15.206 E27 49.455"
4471952,,"CRTD 13:23 19-APR-07","S26 14.089 E27 51.818"
2661336,449,"CRTD 11:38 25-FEB-07","S26 15.205 E27 49.456"
2758256,450,"CRTD 11:38 25-FEB-07","S26 15.205 E27 49.456"
4516016,,"CRTD 11:03 10-MAR-07","S26 14.727 E27 52.511"
4616643,,"CRTD 11:02 21-APR-07","S26 14.837 E27 49.232"
4633291,,"CRTD 13:43 04-MAY-07","S26 14.351 E27 48.593"
4652342,,"CRTD 08:33 15-APR-07","S26 14.864 E27 50.522"
4685758,,"CRTD 15:02 12-APR-07","S26 13.052 E27 49.166"
4706766,,"CRTD 09:50 10-MAR-07","S26 14.559 E27 51.223"
4798937,,"CRTD 09:36 28-JUN-07","S26 14.731 E27 56.024"
4808417,,"CRTD 12:47 20-MAY-07","S26 24.557 E27 49.302"
4376445,481,"CRTD 13:53 14-FEB-07","S26 15.974 E27 51.461"
4531640,483,"CRTD 14:11 27-FEB-07","S26 15.212 E27 53.283"
4889060,,"CRTD 14:00 20-MAR-07","S26 16.699 E27 50.641"
4919548,,"CRTD 07:07 20-MAY-07","S26 14.763 E27 49.023"
4971044,,"CRTD 13:37 24-MAY-07","S26 15.555 E27 49.874"
4972068,,"CRTD 13:10 19-MAR-07","S26 14.935 E27 52.752"
5015055,,"CRTD 15:48 27-FEB-07","S26 14.882 E27 51.657"
5018127,,"CRTD 12:53 22-MAY-07","S26 25.997 E27 54.096"
5035039,,"CRTD 07:32 12-MAY-07","S26 15.829 E27 54.639"
5043055,,"CRTD 12:29 28-MAR-07","S26 13.311 E27 48.434"
5044079,,"CRTD 07:57 10-FEB-07","S26 16.428 E27 48.522"
5407960,505,"CRTD 15:29 20-FEB-07","S26 16.442 E27 51.348"
5052711,,"CRTD 16:18 23-MAY-07","S26 15.552 E27 49.871"
5079103,,"CRTD 09:41 15-APR-07","S26 13.754 E27 52.270"
5081151,,"CRTD 10:58 06-JUL-07","S26 15.335 E27 56.352"
5097623,,"CRTD 14:36 04-MAY-07","S26 17.252 E27 50.407"
5098647,,"CRTD 11:31 19-APR-07","S26 14.089 E27 51.818"
5139322,,"CRTD 06:39 24-FEB-07","S26 14.495 E27 49.711"
5169810,,"CRTD 10:23 15-APR-07","S26 14.100 E27 51.727"
5533691,518,"CRTD 15:17 14-FEB-07","S26 15.853 E27 52.244"
5245333,,"CRTD 13:22 22-MAR-07","S26 13.951 E27 51.583"
5293757,,"CRTD 10:44 13-MAY-07","S26 21.523 E28 13.948"
5295805,,"CRTD 10:34 22-APR-07","S26 15.766 E27 52.894"
5306309,,"CRTD 11:55 10-FEB-07","S26 15.584 E27 52.499"
6586161,532,"CRTD 14:19 22-FEB-07","S26 16.543 E27 50.779"
5320909,,"CRTD 14:35 12-APR-07","S26 13.774 E27 49.197"
6635609,533,"CRTD 14:19 23-FEB-07","S26 14.177 E27 53.591"
5334432,,"CRTD 10:44 11-JUL-07","S26 15.042 E27 52.825"
5338528,,"CRTD 13:29 17-MAY-07","S26 14.781 E27 52.527"
6646113,534,"CRTD 14:19 23-FEB-07","S26 14.177 E27 53.591"
5356464,,"CRTD 07:38 15-APR-07","S26 14.100 E27 50.274"
7587188,541,"CRTD 13:32 07-JUN-07","S26 14.048 E27 50.196"
7680383,542,"CRTD 08:39 17-JUN-07","S26 13.665 E27 54.619"
7688839,543,"CRTD 11:06 05-JUL-07","S26 17.212 E27 49.870"
5433064,,"CRTD 09:14 15-APR-07","S26 14.191 E27 50.768"
5434088,,"CRTD 10:23 12-MAY-07","S26 14.487 E27 51.583"
7730855,544,"CRTD 10:44 06-JUL-07","S26 15.337 E27 56.352"
5445563,,"CRTD 07:06 24-FEB-07","S26 14.660 E27 50.972"
8320918,547,"CRTD 14:59 31-MAY-07","S26 15.788 E27 56.394"
5479123,,"CRTD 06:17 24-FEB-07","S26 14.495 E27 49.710"
8352377,548,"CRTD 11:49 25-FEB-07","S26 14.949 E27 49.858"
5492963,,"CRTD 13:53 28-JUN-07","S26 05.567 E28 06.514"
5498083,,"CRTD 11:17 28-MAR-07","S26 14.308 E27 50.156"
5521139,,"CRTD 14:18 09-MAY-07","S26 14.375 E27 53.880"
5524475,,"CRTD 13:54 17-MAY-07","S26 14.538 E27 52.141"
5567462,,"CRTD 13:38 14-MAR-07","S26 14.562 E27 50.242"
9097411,559,"CRTD 13:23 05-JUN-07","S26 31.554 E27 49.396"
9102102,560,"CRTD 11:54 06-JUN-07","S26 31.554 E27 49.396"
9174318,561,"CRTD 15:42 20-FEB-07","S26 15.051 E27 51.229"
9223201,562,"CRTD 12:53 06-JUN-07","S26 15.534 E27 54.830"
5625102,,"CRTD 08:03 19-MAY-07","S26 15.875 E27 50.139"
5637654,,"CRTD 10:15 02-JUN-07","S26 11.426 E28 03.325"
5716249,,"CRTD 12:00 21-MAR-07","S26 15.591 E27 54.457"
5719321,,"CRTD 13:28 23-FEB-07","S26 14.943 E27 50.641"
5721369,,"CRTD 07:52 14-APR-07","S26 15.087 E27 51.003"
5725729,,"CRTD 06:58 14-APR-07","S26 15.344 E27 51.325"
5732897,,"CRTD 13:35 15-MAR-07","S26 15.353 E27 51.499"
5733348,,"CRTD 14:08 15-MAR-07","S26 14.129 E27 50.266"
5739305,,"CRTD 08:27 14-APR-07","S26 15.374 E27 50.731"
5741353,,"CRTD 10:57 25-FEB-07","S26 15.206 E27 49.457"
5742377,,"CRTD 13:48 08-MAY-07","S26 15.561 E27 50.918"
5745713,,"CRTD 07:24 14-APR-07","S26 15.224 E27 51.039"
1008635,575,"CRTD 09:31 13-MAY-07","S26 20.507 E28 10.787"
5754420,,"CRTD 06:20 21-MAR-07","N36 15.817 E27 51.766"
1101707,576,"CRTD 10:19 13-MAY-07","S26 21.689 E28 13.713"
5761337,,"CRTD 08:15 24-MAR-07","S26 15.866 E27 49.377"
5767516,,"CRTD 11:16 10-APR-07","S26 14.319 E27 50.216"
5771788,,"CRTD 12:27 03-APR-07","S26 14.241 E27 48.383"
5841351,,"CRTD 12:47 22-FEB-07","S26 15.105 E27 50.612"
5842375,,"CRTD 13:07 15-MAR-07","S26 14.901 E27 52.060"
5897519,,"CRTD 13:09 20-MAR-07","S26 16.789 E27 51.508"
1494999,590,"CRTD 12:49 06-FEB-07","S26 15.166 E27 49.793"
1517031,592,"CRTD 14:36 06-FEB-07","S26 15.079 E27 49.207"
1716237,593,"CRTD 14:40 06-FEB-07","S26 15.080 E27 49.206"
